,Perpetuum FSH/C,Enocean Eco 100,Clarkson U prototype,Michigan U PFIG,U Texas prototype Induc Vib,Seiko Kinetic watch,AA battery harvester,Socket,Kinetic flashlight,MIDE Voiture,Bistable buckling harvester,Heel-impact shoe harvester,Innowattech road/rail,Piezo backpack straps,U Texas prototype Piezo Vib,WindTamer,Leviathan,Enviro Engergies,Four Seasons,Humdinger Wind Belt,Michigan U piezo flag,Nova Energy tuna turbine,Columbia Power Manta buoy,Wing Wave Generator,Solar heat engine w/ mirrors,Tracking system,Inflatable mat,Big Belly trash compactor,Transparent film on window,Seiko Solar watch,Seiko Thermic watch,Enocean ECT 310 Perpetuum,Micropelt TE-power probe,Micropelt TE-power ring,Micropelt STM-PEM,Solar powered Sterling engine,Solar/wind streetlamp,Kinesis wind/solar,Hymini wind/solar/crank,74 Chevy Tailgate Support-RBS,Air Compressor 22,B&D Cordless Screwdriver,B&D Elec. Polisher,B&D Weed Trimmer,Battery Op. Toothbrush,Bissel Hand Vacuum,Black & Decker Elec. Knife,Black & Decker Sander,Braun Hand Blender,Bubble Machine,Bumble Ball Toy,Cadillac Slide-Out Visor-RBS,Corvette Vac 23,Crossfire Game,Dazey Fruit & Veg. Stripper-RBS,De walt sander,Dremel Electric Engraver-RBS,Durabuilt Hand Vacuum,Electric Can Opener,Electric Pencil Sharpener,Ertl Bumble Ball,F.Price Remote Control Car,Fisher Price Bubble Mower,Green Eagle Putting Cup,Hair Dryer,Hamilton  Elec. Mixer,Horseman Swimming Toy,Hot Glue Gun 21,Humidifier,Krups Cheese Grater,Mattel Bubble Extinguisher,Mini Pro Hair Dryer,Moen Kitchen Water Faucet,Mr. Coffee Coffee Maker-RBS,Mr. Coffee Iced Tea Maker-RBS,OverRider Toy Car,Paint Sprayer,Pneumatic Air Ratchet,Portable Fan,Power Caulk 20,Presto Popcorn Popper,Presto Salad Shooter,Radio Controlled Truck,Real Power Tool Shop,Regal Ware Electric Knife,SKIL Power Screwdriver-RBS,Salon Series 795 Hair Dryer,Salton Sandwich Maker,Stamp Machine 17,Super Maxx Ball Shooter-RBS,Takka-1000 Pasta Machine,Tape Rewinder 22,Toy Solar Car,Upright Vacuum Cleaner,Wagner Paint Roller,West Bend Iced Tea Maker-RBS,West Bend Mixer,WestBend Food Processor,Wet/Dry Vacuum,bicycle brake 18
Bumble Ball Toy,23.49323374658827,32.80486467993185,38.2506590523786,33.613086356613834,43.658523671947336,56.34793928706346,53.27863902411786,39.823477696317674,48.531845552566004,31.102454706676173,21.988685536082155,43.658523671947336,17.233767722864624,26.62710554915143,49.04100794729508,51.409463608500296,44.013437940624975,47.113263578206755,42.73624060987873,30.991591100169465,33.95519996342887,51.409463608500296,32.80486467993185,33.95519996342887,46.352384780616426,51.72520996693,50.200961052811714,70.86461925623912,20.91542842581757,51.41806023543145,64.41149347018018,40.958391125356094,40.898726553731606,36.89759463966148,32.80486467993186,44.83279131663614,57.93001570676803,69.39202058425145,77.86528591051119,1.7909854032816448,4.409246126722208,4.916733780665493,4.211122093511632,1.4811484166685456,4.279003365915019,2.136949865589349,3.525061028870436,3.8400818654762605,1.8704698278554512,1.7739834083611628,0.0,1.954877892260351,4.618523583180426,1.6425417981445405,4.984969220141763,5.0561443158202,1.720279745728155,4.477521937819806,3.0325423593016163,4.075789596704619,1.6923456002920974,4.048995594427568,1.8224550507340946,1.9221855675973467,5.8866536597613095,2.3739536900471196,1.5254303462976408,4.892109078713748,4.4660537897080905,4.121807943501948,2.2913514813876517,3.320638568559974,1.7978343041755485,6.478465641282079,6.039768270112753,0.8726026384807639,4.173773609351085,3.4157583073505373,2.3462243628869253,2.599216239460591,1.6417778749563914,3.5550237753914358,2.0151761903519643,2.340470524962795,4.497950599018057,4.185663947261149,3.559137839914575,4.954401975214923,3.9098148354256232,3.39988359007912,3.2668927007669226,1.9972651363965155,1.646192164463414,1.4403458772657014,2.402026977672197,6.860821025338148,2.9147255551881788,1.2399025530634102,3.872560776910205,2.9825213670542583
Cadillac Slide-Out Visor-RBS,24.0809478503119,33.22116551414483,38.618643514071934,34.16723030722524,43.99037867097458,56.76171288262397,53.701881246092675,40.230867906280466,48.87896700643064,31.66263937975779,22.688520087123873,43.990378670974586,18.180284169742464,27.322568189915618,49.344778896702955,51.91116396059543,44.47349828121733,47.55935291159291,43.120756334588684,31.494317731448657,34.42047274143434,51.91116396059544,33.22116551414483,34.42047274143433,46.66937229050887,52.017151966816506,50.634889645080115,71.37765016967025,21.517786944643237,51.74968898447717,64.921251865193,41.30710013110764,41.375017212920184,37.331566242500536,33.221165514144836,45.32955927144918,58.436024366342934,69.89739507390962,78.34872514912155,2.8217437520907196,4.69587229730045,5.5803943399568885,5.115393038767856,2.8087595480245455,4.858157855305017,2.716508103638928,4.571414754405558,4.404955780733602,2.997345432630893,2.1244520399763758,1.954877892260351,0.0,5.337662581490159,2.8873837072120803,5.7906090252733184,5.798540405623815,2.9051455627488463,5.127068201026055,3.726504645965069,4.920334760810341,2.1146989759373493,4.467948814030097,1.044154875375716,2.7071083091402426,6.557233918891594,2.3985614237486548,2.4440597554302124,5.452292992851859,5.066945301375757,5.333377652776193,2.791957505099814,3.958252679242034,1.853101431537075,7.415428675503108,6.672656811105472,1.9354302289109213,4.714485552783267,4.29060279443209,3.1957714010562976,3.762913158776125,2.5113551980918114,4.1504169980521795,2.2160802490018563,2.5267512485228307,4.928896614289115,5.01181754220079,3.9462397573366443,5.677180998619329,4.941459718450496,4.08964540922509,3.929314008362567,2.4687762021087916,1.7354028723530155,1.1104101360925431,3.2485788389287062,7.71675629467324,3.5041304199747163,1.954877892260353,4.507930191470681,4.43796357887499
Corvette Vac 23,19.167288053597478,28.48805480977771,34.11673478270747,29.528409637063287,39.67344061495777,52.47514865576842,49.37232096476229,35.67574157387026,44.573579437128934,26.91911998520394,17.824978384222405,39.67344061495778,14.091060007656134,22.554876480189233,45.166494088246,47.52281423760581,39.9697464397141,43.12303073129865,38.66230316268114,26.631533735612734,29.6413838427782,47.522814237605814,28.48805480977771,29.6413838427782,42.42637197812311,47.896005441174836,46.25592857623785,67.10073596501704,16.643704461687392,47.50599049420539,60.617476597528785,36.90483357544227,36.79083420442582,32.66103776440801,28.488054809777715,40.87037527435993,54.09665582138115,65.59954696994035,74.12806779684472,3.8547640415161113,2.052125128488658,2.8242925234504086,2.7597004687296853,4.097949738069115,2.2726076468861685,3.2713390995646083,2.96143747701964,1.974647354026472,3.6049147770316767,3.802065715359341,4.618523583180426,5.337662581490159,0.0,4.24161926468433,2.924181624486476,2.8515522046284323,3.710167241677826,1.8648869781443655,2.3681015347946346,3.0095345132366855,3.6246567211061875,2.1716745507323667,5.412980281889539,3.7974169134214995,1.958520016538511,4.028242625238488,3.614025950454272,1.846255247651184,1.5089935169810722,3.871663228114992,3.2011160786780395,2.1786738778009234,5.710340102675241,3.2076305338205007,2.7049706028854845,4.101037724255755,2.1415682029685774,2.197292759767238,2.740108844567595,3.63920890872299,3.6613075245120363,2.2635871510374272,3.9084811064292873,6.398158124047375,1.9682995514582644,2.5790081527961246,2.1382010255513704,2.934419494004939,4.106277753636372,2.0964683305932246,1.9957424877191647,3.199967299095016,4.314578517074039,4.765623011010641,2.6822597142156757,3.2117686803579524,2.21236249783804,4.82574518270746,1.8924346969008299,4.5956705680171
Crossfire Game,22.850772492532812,32.188499187076054,37.617739386575856,32.926394834317705,43.01266270758281,55.771679650680866,52.70657295573484,39.23701999397157,47.92740336140945,30.42449766989443,21.11180669801875,43.01266270758282,16.209942714022397,25.704147888900238,48.38474955847381,50.892172858138835,43.456766766273375,46.5509183163797,42.143103306796206,30.431094016604273,33.384860361657665,50.892172858138835,32.188499187076054,33.384860361657665,45.7010565689269,51.06448284430385,49.63351100232813,70.35022823594437,20.289415594972713,50.80879265724796,63.89658959058147,40.31862764128155,40.34839723530925,36.318677284385686,32.18849918707606,44.312896618032376,57.414229157630814,68.87637678109567,77.35199478417577,1.4376614088886268,4.276491057414034,4.3516780697132305,3.416518692504758,0.8736474388793698,3.9073318430838193,1.9098874284768819,2.401997067489973,3.2522501630363108,1.0674608457931911,2.3328538402948653,1.6425417981445405,2.8873837072120803,4.24161926468433,0.0,3.8730229559688074,4.125598580614011,1.144905788901583,4.058143728520685,2.364262658529098,3.1244893162765206,1.9150895016272487,3.7166371973206536,3.079806402730913,1.2982055703378936,5.556802810555448,3.05935971727535,1.4639278311796198,4.47748014464083,4.403389246334023,3.242413570590568,2.160736229088087,2.942535927092911,2.1520288889306003,5.499007614418706,5.299227387947135,1.7610131667706195,3.4178304790897993,2.782188029893173,2.5738855466470545,1.991175452789788,1.4027546825540393,2.890991447236687,2.7438308924309562,3.0551936056893942,4.035918500651665,3.4597945148721134,3.196114483889949,4.237889875017907,3.091687624079344,3.060747095628358,3.0470415438795295,2.1319325190461025,2.1674252323053653,2.290465867783327,1.9536628024965774,5.94576665026272,2.4499919223892923,2.3782271935499457,3.5140619496685996,2.1246016343865333
Dazey Fruit & Veg. Stripper-RBS,19.53526003780356,28.730920470041134,34.19087528164074,29.41716363964456,39.6406553891326,52.710464068120885,49.62960339315894,35.92775836766065,44.68434053746618,26.905459275498384,17.730938956905693,39.640655389132604,12.899761403528174,22.190501412060204,45.05271542132864,47.884379478358504,40.31390659585127,43.4339332127938,38.85999627688378,27.138899467415463,30.057120535892754,47.884379478358504,28.73092047004113,30.057120535892757,42.350494250452314,47.748612235465544,46.53817834475091,67.41429176305206,17.25535765519606,47.58135957055718,60.943381554399224,36.921521584332616,37.17412508324319,32.97739122505902,28.730920470041134,41.25921496343114,54.4380820442479,65.98865810864088,74.51312456196906,3.790316685267146,3.5714125282748737,2.364045336675571,2.034730849310049,4.160372632175437,2.969659528820711,3.5691360876598175,2.122449075729988,2.282184175172127,3.6433176197977315,4.698372098818175,4.984969220141763,5.7906090252733184,2.924181624486476,3.8730229559688074,0.0,1.5681255280517796,3.770763304953978,2.7669572134388076,2.401084751695283,1.9587465713269567,4.235184212562926,3.0187976269870362,6.089275948375559,3.477391306159303,3.677291269778438,5.202933444913449,3.882350570012979,2.8710290373947847,3.666609901022342,2.7021136243839727,3.9423415193687816,2.8201662721680125,5.575189597238813,2.3910302105625156,2.534229411234975,4.652469433955777,2.057967746828875,2.625630391548035,4.1018547836177435,3.609556935802865,3.780568105176191,2.1170963998458974,4.943332397937625,6.378284252599419,2.697137164844694,1.9738046482797953,3.0511452725010035,2.2129815530353145,3.3231898041444907,2.830070066981346,3.0221631080221854,3.8844515317208175,4.81309985466783,5.197282855984847,3.0781275240169754,2.789862922468392,2.766949858505856,5.414543205825084,2.780450362080624,3.772983714932176
De walt sander,19.438126090328385,28.35016381069058,33.78762621093918,29.094149907337247,39.304992481495475,52.30301315033746,49.20331096688757,35.41194711586642,44.24843637957535,26.607999520982908,17.786278824166335,39.30499248149548,13.538766596101778,22.114509400866602,44.767858816015405,47.42076284889224,39.812657366770075,42.96146018356415,38.37506186362513,26.743277118513348,29.58847643386449,47.42076284889224,28.350163810690578,29.588476433864493,42.04190538582369,47.48474025906453,46.09041587579899,67.05643143033856,17.123123879811455,47.16527850588252,60.55812288348627,36.55465851940461,36.638890705146856,32.46398065456477,28.35016381069058,40.73634740831101,54.01858474794718,65.60737714036686,74.14856032186587,3.98319128957306,3.2930941932560573,2.362211520499535,2.2514047923021816,4.41065443414704,2.835409272832207,3.6871928790400808,2.5162654210093116,2.0850434859007168,3.861181385539443,4.608180648756514,5.0561443158202,5.798540405623815,2.8515522046284323,4.125598580614011,1.5681255280517796,0.0,3.975952344642176,2.3588864260353706,2.7737235215822675,1.982418911133268,4.2763219385281985,2.948607022939357,5.970211524417321,3.7577135898899185,3.4415846356002984,5.167505161917616,4.068633586478513,2.658180409343623,3.520925206094865,2.9945157807492513,3.7558312656927813,2.6224266216516914,5.632027575276973,2.2316725192190137,1.8821314840063486,4.670828392549698,1.9792364822898232,2.4730318864655474,4.052219575032709,4.007348692799607,3.959692880912074,2.289750060574835,4.921119084684244,6.3586738906714855,2.796795824034221,2.599543842739423,3.021061852401394,2.8020536744797004,3.314088778461563,3.0106102533805745,2.838989604347354,3.9265934163513316,4.653672882247567,5.1293952849380595,3.1335746064403773,2.5506533141416203,2.8948033108854223,5.225556358108672,2.6402277114281234,4.050117051340676
Dremel Electric Engraver-RBS,22.360033439012653,31.761451999091484,37.194319283309014,32.45344670616735,42.59160645956986,55.41426788664919,52.349090808573266,38.84964341996399,47.54194069077915,29.94849622570346,20.637668196689425,42.59160645956987,16.22555950450942,25.260023089850634,47.96532596225125,50.5370254216134,43.09856120216823,46.1930704178247,41.75653925779076,30.039198775452412,32.994957796612084,50.5370254216134,31.761451999091488,32.994957796612084,45.28088689210871,50.64569351479041,49.27589199147166,69.97051950671242,19.790333965466424,50.42370376692525,63.52358653430301,39.896505659992364,39.98965117087133,35.930224281644584,31.76145199909149,43.97002825342121,57.04926373164636,68.51994195672894,76.99937541555947,1.0847036413078668,3.504972048196751,3.809737575903653,2.8911659562607395,1.3545751522357736,3.199418384028133,1.3428552568887357,2.120209542900796,2.6946105739711874,0.956377257312655,2.0701959010897073,1.720279745728155,2.9051455627488463,3.710167241677826,1.144905788901583,3.770763304953978,3.975952344642176,0.0,3.4370710313786965,1.9095183719396411,3.2223499820446886,1.5615539525620101,3.0166301910483995,3.002979698848676,1.4626634903385376,4.904820874234763,2.545861508781594,0.9126699432345977,3.800587513761463,3.6802969744947687,3.553770578133356,2.024015537701691,2.3241533764708904,2.5554936456499777,5.27536877329751,4.957697294764766,1.5970018893801452,2.9570222971334155,2.7416119849362843,2.2190012669765617,1.3711121386045915,0.8455350562139865,2.6301186308342936,2.318733619065113,3.6343967810621356,3.392349665084896,3.031901778790221,2.491555738462725,3.645329720484525,3.5266102075411796,2.4149222673096165,2.4941647330565724,1.6596904232532388,2.2598706778753175,2.164037601008656,1.4865367277323065,5.672724178657272,1.9821637067692799,2.4326677342841,3.0927043431001784,2.7479003424715622
Durabuilt Hand Vacuum,19.609373232151352,28.619539543001057,34.06263222549284,29.457930817376834,39.565142939489036,52.46442047310183,49.37418060290665,35.6909104577509,44.50809319766503,26.956332846952684,18.046711550392846,39.565142939489036,14.445246796325685,22.513395744245976,45.03023544923246,47.61328102189691,40.021151833730265,43.15551296727309,38.634813203908784,26.99343492481542,29.865723856017407,47.61328102189691,28.619539543001057,29.865723856017407,42.30320697320422,47.74811921959719,46.2720650591527,67.15996884828438,17.251817055413635,47.42500547693792,60.68483435223659,36.813581073112715,36.885079726443045,32.747827714641645,28.619539543001068,40.97819217981679,54.17413428024727,65.76072978116743,74.31153470368591,3.368084029417436,1.4798882464555467,1.8527856757921215,1.9472824962850261,4.201947768986118,0.967279728607684,2.905204546023475,2.829385215361737,1.3044991967901869,3.6611853412933173,3.6437054389762205,4.477521937819806,5.127068201026055,1.8648869781443655,4.058143728520685,2.7669572134388076,2.3588864260353706,3.4370710313786965,0.0,2.2818745228358823,3.0689561001153045,3.5166433594450592,1.4667347869321534,5.149048249164913,3.580899923524719,1.9976635414329422,3.928247403032798,3.4090486369290156,1.5156947272767762,1.6177871440866585,3.983517073388558,3.4170350511660876,1.6005918747221324,5.459548293827762,3.3117812603483485,2.3660547781369714,3.9787879158417723,1.9075908862873332,2.4423737635015743,2.980546269495362,3.2411801249177916,3.4009105561761355,2.394249563062471,3.780361808424825,6.217468445620326,1.3256046625928934,2.050451641987165,1.7506369506425703,2.351216569031749,4.213708539354451,1.7746586183054722,1.794947339068582,3.0314717693938262,4.148461205508393,4.4433126435361165,2.53153888288219,3.4815052791680445,2.2730329275126464,4.651581699463858,1.781757073903148,4.456852606484007
Electric Can Opener,20.92581969857986,30.226694912453006,35.706613025037484,31.069697264718695,41.137225746385,54.12206719537502,51.044525595856584,37.42918346856705,46.172583506963846,28.52492811431146,19.305733661302305,41.137225746385006,14.871814832490188,23.9172615139804,46.53579773140572,49.2531277231741,41.744219967825025,44.857936476356045,40.355895967234886,28.53033617992885,31.52197085739389,49.2531277231741,30.226694912453006,31.52197085739389,43.83977539066176,49.226365239502876,47.95715826768123,68.7589846906068,18.45572973276008,49.0669138208445,62.293569871165936,38.42677163013318,38.61250233444512,34.48607270955945,30.226694912453013,42.64459475860966,55.79587546498906,67.29134396705372,75.7721298544886,1.9369918684543617,2.512589167245273,2.5708929709252084,1.8167449632691375,2.4719077709145845,2.191752140538539,1.5029590902216745,1.5732253904376199,1.4436998654347415,1.934258750057902,2.6752290447990235,3.0325423593016163,3.726504645965069,2.3681015347946346,2.364262658529098,2.401084751695283,2.7737235215822675,1.9095183719396411,2.2818745228358823,0.0,2.1000612097870133,2.124286668137099,1.9131145482475642,3.9460127137575944,1.90584859348266,3.639967857187833,3.083980024257564,1.8460214253938303,2.570372408364341,2.692061498269369,2.9100498799517887,2.1995054194440264,1.384183454331619,3.7990617047452417,4.038761898165559,3.550736906046318,2.5567253416589675,1.619026653723912,1.8644138878325438,2.241052794819546,1.9778672452506325,1.8283426280878496,1.162177651587134,2.8360896557606954,4.696694841097979,2.042515475483693,1.7525263328338498,1.5432576596852683,2.399780080478647,3.087696261555163,1.3237587226139638,1.561063432097794,1.8420882530255551,2.980429703357776,3.1627540513239234,1.1315955908111681,4.317075305128296,0.9035616070415279,3.435384175957995,1.9746170808772103,3.084083398050205
Electric Pencil Sharpener,20.356459566485473,29.606037788733413,35.1339444423112,30.504243435208455,40.59889937674308,53.59085079478177,50.49793064715438,36.82853441738637,45.63064556987838,27.93869321014691,18.774990321196054,40.59889937674308,14.054176578868583,23.362406422406,46.02333331181488,48.662609934509945,41.136676237313644,44.273744150651126,39.77787370632525,27.86238869269533,30.86202146336358,48.662609934509945,29.606037788733413,30.86202146336358,43.31522734404909,48.72458823216629,47.39306605803284,68.26184396294,18.012416740077057,48.53961376430195,61.77218437689626,37.87258033642756,37.977464931059,33.85856845864667,29.606037788733417,42.00205979604771,55.24424118553686,66.76591905466603,75.25630485878855,3.2523632891586507,3.725635083199219,3.218930577143466,2.3513174043610223,3.3459408534652137,3.4095435411961366,3.062352004588271,1.8325733838257168,2.4334022270764626,2.951587046747071,3.9924583762802968,4.075789596704619,4.920334760810341,3.0095345132366855,3.1244893162765206,1.9587465713269567,1.982418911133268,3.2223499820446886,3.0689561001153045,2.1000612097870133,0.0,3.5429713445994357,3.21842922331079,5.075448107722633,2.8945755756308738,4.325687531589354,4.6949555774814495,3.313255835935807,3.2515985915110344,3.913200075257591,1.7031505022966356,2.9885840720314816,2.629303244299079,4.5547033208552765,3.2769900556206966,3.1491452443200076,3.7369729585137357,2.1224440866537124,1.8771821736438834,3.4042199116903444,3.4335933707577313,3.2260282523802735,1.5800118407059272,4.36160850342367,5.215634187865898,3.229044917745935,2.667165811817824,3.0368651467107224,3.183265870796297,2.103246828320914,2.843682254009919,2.5753974571509337,3.355371533054504,3.901290479712338,4.378370110368235,2.459524582046888,3.591514151360261,2.312615431188524,4.198432359316217,2.707944567470421,2.9051816286397965
Ertl Bumble Ball,22.468932136722614,31.766300309835604,37.21346876027048,32.68549762445996,42.62143450153447,55.40533256366223,52.34072393863646,38.8301388250171,47.522396439768045,30.15741275474564,21.005347415600603,42.62143450153447,16.672373478930478,25.7093181910187,48.003448842406726,50.54033649792714,43.09237635837892,46.186062770944595,41.737024034297896,30.019680194194656,32.9754559184734,50.54033649792714,31.766300309835604,32.97545591847341,45.31510664079999,50.687309177584496,49.26816303000441,69.96801110322107,19.84894708709163,50.40414325675953,63.52262265997482,39.92135353504575,39.98441454045208,35.910725237742575,31.76630030983561,43.97643261094275,57.050193702235816,68.52202106908476,76.99657497147777,1.477514878769051,3.2791990760142036,4.117415625970268,3.5849032521368076,1.87010887696358,3.3757388231296583,1.173630812874416,3.06283009248501,2.7871252104522237,1.5537993093916282,1.0687083187073316,1.6923456002920974,2.1146989759373493,3.6246567211061875,1.9150895016272487,4.235184212562926,4.2763219385281985,1.5615539525620101,3.5166433594450592,2.124286668137099,3.5429713445994357,0.0,2.8565493959903083,2.196829382037319,1.6489763532666861,4.8411592544961355,1.557376348317127,0.9297004437417532,3.798274111572311,3.4944142485903034,4.15123921286951,1.48514624803061,2.3633617355978767,2.654242049935967,5.712202121989276,5.059076080612501,1.0626610334293023,3.0746807239081066,2.778579227187015,1.6757464345160153,2.367491762954192,1.179800265600237,2.8023866238332293,1.3410932081903342,3.4417574182288138,3.355587575910516,3.510642507390379,2.2837620907267726,4.195290993974715,3.7342983744395264,2.495971138124714,2.418371356153957,1.0810973317066315,1.3829177484427415,1.3986707600018837,1.5448656905887197,6.0303222791015125,1.9868547907625669,1.9215776735729966,2.906915908046285,3.4046599900918615
F.Price Remote Control Car,20.02116441623115,29.37128163611306,34.84544769806912,30.222879835226497,40.270811583700045,53.21041649080016,50.152235327682384,36.52992930020202,45.21251584633758,27.67057679128808,18.507096245329762,40.27081158370005,14.816190799709931,23.208599448449377,45.664770950272704,48.49182118496689,40.92604994474399,44.01185384462764,39.43367029375972,27.7514349287362,30.680262358059778,48.49182118496689,29.37128163611306,30.680262358059778,42.97097608590441,48.353260759811924,47.08656914240035,67.88274457033921,17.578287159684695,48.09106161559044,61.448055956877475,37.56290384733814,37.82644378366138,33.61334729714624,29.371281636113068,41.94345350960546,54.98781820873761,66.51523903492705,75.03860460875195,2.818005275649676,1.2227243852819454,2.2872364392372777,2.157913743679411,3.869400934317796,1.3185195075825535,2.192261786456957,2.818971271560673,1.1330107289681677,3.2531072327166646,2.998908696889985,4.048995594427568,4.467948814030097,2.1716745507323667,3.7166371973206536,3.0187976269870362,2.948607022939357,3.0166301910483995,1.4667347869321534,1.9131145482475642,3.21842922331079,2.8565493959903083,0.0,4.5566889682145755,3.072728181947979,2.542190626919495,3.1786296429130045,2.8329631203293872,1.540666386748656,1.9239695252475155,4.103707481282983,2.900802482832605,1.1365618393116812,4.9867969231179785,4.097417333971186,3.1382719432989057,3.44984560275801,1.7347241056868052,2.528732532875531,2.6178729462513113,2.861564684468212,2.8223457416069704,2.4063955201745677,3.0593041752024597,5.768822025685709,0.8745197199204274,1.9731339764352465,0.8828406660800336,2.3142649785878526,4.101977659679157,1.1295981974270077,1.3567267864537398,2.291750041738223,3.551931927512092,3.77081376165138,1.9589349324288128,4.253652892169074,1.8204504618722834,4.223151920384323,1.402738067594954,4.336549258708731
Fisher Price Bubble Mower,24.17822398278453,33.32349810952497,38.7411137525711,34.31360156016818,44.12813460054473,56.85245573397373,53.78814099401119,40.32512062328223,48.99737652245753,31.79959225780901,22.83298176912268,44.12813460054474,18.462452152514086,27.491151758397258,49.49455153709279,51.948034325347464,44.54269050490977,47.634954485209654,43.22411985858511,31.55135180116778,34.4919843550371,51.948034325347464,33.32349810952497,34.4919843550371,46.813475064246866,52.172021391977935,50.7161364873135,71.40446953985081,21.595771129890853,51.87438761422193,64.95073725730511,41.437701179683266,41.436863612300144,37.41531997745299,33.32349810952498,45.37177834587795,58.46878030425708,69.93038035999966,78.38314821644367,2.837693742059161,4.780573109845943,5.73208493952986,5.2029150315016315,2.9632976534664808,4.936528318278501,2.8586115943274284,4.759153355886841,4.557077778940519,3.172650323922963,2.052365923758204,1.8224550507340946,1.044154875375716,5.412980281889539,3.079806402730913,6.089275948375559,5.970211524417321,3.002979698848676,5.149048249164913,3.9460127137575944,5.075448107722633,2.196829382037319,4.5566889682145755,0.0,3.0532191428569004,6.5646052215995985,2.2726318587906014,2.5851127605346904,5.545793164077706,5.074137760443445,5.42359205646255,2.909483453982651,4.026093473423531,2.099328107001957,7.583922702896847,6.802283533558458,1.7667413981696636,4.935529127112399,4.409415182241379,3.0905267915835046,3.7862685255751756,2.7196356264967014,4.427132529124169,2.082749837634946,2.396037429776706,5.106418251696052,5.190691725946793,4.096133738404404,5.897300699040135,4.980631072577745,4.205758495214817,3.966029692335196,2.6173501628460465,1.820661287090874,1.171000301171554,3.3227402979098994,7.87955445018176,3.7123334538228487,1.3941155070072893,4.602232494800072,4.413381008745438
Green Eagle Putting Cup,22.280381159763323,31.59405204205353,36.984267007419284,32.31336534540157,42.34959135241069,55.21588632553764,52.16482425034884,38.686558890106795,47.32362496356803,29.819775839451474,20.664362057963732,42.34959135241069,15.796199055565125,25.276173700209114,47.69842522931208,50.44197172218022,42.96851461401762,46.042572275883536,41.57252761623491,29.962880332554228,32.88463792514489,50.44197172218022,31.59405204205353,32.88463792514489,45.02570186611449,50.368300648089395,49.10747066816689,69.82696522990645,19.735268830043097,50.19114158232856,63.39296138020991,39.6694081994694,39.883179844266856,35.791404346753275,31.594052042053537,43.90051241791437,56.93443625686486,68.42481167854845,76.93648988787491,1.3812544275190861,3.6426113415681223,3.79729727902077,3.145675358098525,1.646116910148187,3.4576797838360465,1.251329660718235,2.488343777059407,2.770502251084422,1.4796903992645405,2.117904149492069,1.9221855675973467,2.7071083091402426,3.7974169134214995,1.2982055703378936,3.477391306159303,3.7577135898899185,1.4626634903385376,3.580899923524719,1.90584859348266,2.8945755756308738,1.6489763532666861,3.072728181947979,3.0532191428569004,0.0,5.018141280109868,2.9416129892760385,1.1244309467908264,3.762826471667847,3.902254907649349,3.249981213766334,1.9355684102512498,2.453978430035963,2.6543584814209455,5.141768727993161,4.714046415504568,1.7270690283610315,2.78626930736661,2.446220410624702,2.3732330989658204,2.3046665550638927,1.0142837507954077,2.3917288102704295,2.5749156145703957,3.5565725941484536,3.3405899375296237,3.036188231636416,2.6421100147274093,3.6233392937331637,2.9112115932876517,2.415134719443465,2.5066837340312906,1.5224413237015617,1.9279945518603452,2.183245543559474,1.5790931782597006,5.547275923692548,2.039811256543678,2.4875023988333695,2.7553820016259745,2.517760165377994
Hair Dryer,18.211568002901537,27.395560674536593,32.88311441699215,28.300456498497212,38.3836151347677,51.23801946006694,48.142108249843474,34.46815678839476,43.27940504999303,25.746266402990017,16.832974099515425,38.3836151347677,13.596868447911401,21.44535781783398,43.887221007807874,46.3839861947669,38.78055377229409,41.908453608294174,37.38853284247736,25.706309575795057,28.620623153342972,46.3839861947669,27.3955606745366,28.620623153342972,41.14237522677889,46.620610209169016,45.033215911026126,65.90666563221905,15.780748165397776,46.20909253657174,59.43862752125246,35.621737231369146,35.68087263877864,31.546821473450503,27.395560674536604,39.776421777092715,52.935926443798635,64.492775351944,73.06294413098928,4.85236748423414,2.3532407302757776,2.7952693187182733,3.309597672393189,5.537542284066259,2.3932903491163695,4.321698177155684,4.193460001169075,2.8022635950550074,5.006489990771359,4.896709991003261,5.8866536597613095,6.557233918891594,1.958520016538511,5.556802810555448,3.677291269778438,3.4415846356002984,4.904820874234763,1.9976635414329422,3.639967857187833,4.325687531589354,4.8411592544961355,2.542190626919495,6.5646052215995985,5.018141280109868,0.0,4.983252338040515,4.7946111504175635,2.006447061108977,1.7876605614851715,5.063844833825748,4.648846113309787,3.015538489371664,7.060603946361488,3.3801655188702266,2.5808033770987953,5.33597617174277,3.078667806213424,3.591085135945513,4.026268133461708,4.549331068879766,4.8323547713246,3.7152811318232772,4.924615610377392,7.710661339138312,2.228437398769877,3.102170287290294,2.988014232540495,3.084363337816665,5.2621431543378785,2.889862184288636,3.0516541548388982,4.3131789419815485,5.53615053639333,5.900448993971911,3.884774614181904,3.274659197393312,3.613900622640886,6.075036588006495,2.657559361896946,5.724801268485479
