,74 Chevy Tailgate Support-RBS,Air Compressor 22,B&D Cordless Screwdriver,B&D Elec. Polisher,B&D Weed Trimmer,Battery Op. Toothbrush,Bissel Hand Vacuum,Black & Decker Elec. Knife,Black & Decker Sander,Braun Hand Blender,Bubble Machine,Bumble Ball Toy,Cadillac Slide-Out Visor-RBS,Corvette Vac 23,Crossfire Game,Dazey Fruit & Veg. Stripper-RBS,De walt sander,Dremel Electric Engraver-RBS,Durabuilt Hand Vacuum,Electric Can Opener,Electric Pencil Sharpener,Ertl Bumble Ball,F.Price Remote Control Car,Fisher Price Bubble Mower,Green Eagle Putting Cup,Hair Dryer,Hamilton  Elec. Mixer,Horseman Swimming Toy,Hot Glue Gun 21,Humidifier,Krups Cheese Grater,Mattel Bubble Extinguisher,Mini Pro Hair Dryer,Moen Kitchen Water Faucet,Mr. Coffee Coffee Maker-RBS,Mr. Coffee Iced Tea Maker-RBS,OverRider Toy Car,Paint Sprayer,Pneumatic Air Ratchet,Portable Fan,Power Caulk 20,Presto Popcorn Popper,Presto Salad Shooter,Radio Controlled Truck,Real Power Tool Shop,Regal Ware Electric Knife,SKIL Power Screwdriver-RBS,Salon Series 795 Hair Dryer,Salton Sandwich Maker,Stamp Machine 17,Super Maxx Ball Shooter-RBS,Takka-1000 Pasta Machine,Tape Rewinder 22,Toy Solar Car,Upright Vacuum Cleaner,Wagner Paint Roller,West Bend Iced Tea Maker-RBS,West Bend Mixer,WestBend Food Processor,Wet/Dry Vacuum,bicycle brake 18
Hair Dryer,57.485658530474,45.862725736506114,55.12923728122021,45.49651633251333,51.34839593562999,45.97533530563318,39.347687543965094,45.65120002271546,47.07618029121094,37.6942194684006,57.457219826067636,53.39464492330941,52.708680473679074,54.045153410807,53.9479370305429,50.664210078976296,49.00073673995754,48.86053654266871,52.37485999983219,50.752612736082995,52.23244040835379,49.94019248835394,46.58584485276164,53.06775377347581,48.36739763072341,0.0,49.05622989840693,50.311482263102015,60.95808357808595,46.1039702744012,55.93360773539865,54.941287751302674,18.42200931952012,52.139970537441975,56.734686624402954,58.98208660065174,40.39172508217534,52.00693978990253,50.211429859797065,38.03504389843293,56.55061973328824,42.30813341843044,55.008495233573754,49.15634670477883,49.42456000342288,50.1935501726697,56.90982643859492,25.95744158708084,50.98324559230885,63.36712567981506,60.699244990743935,50.438042043404806,56.55070141895901,49.59541503169312,41.456127773562955,53.17192559286002,57.15569359666257,43.905856324297886,50.416448361553556,54.987982037525526,62.59588542795927
Hamilton  Elec. Mixer,36.224647334624464,38.575859729469784,34.75209929779063,27.75863891984454,20.484145449136513,27.27443566075814,35.389274325888906,26.85325484845368,33.49110745684933,18.60052359434744,29.195480354475578,25.341949007300197,29.052314674580106,40.813356993636454,26.860676905444397,32.585070243567834,32.09917205812648,24.01401394094527,36.30922050463785,21.02221953243988,29.73374564647593,25.586891040863282,32.79840656446306,22.564803324256737,26.87016324224579,49.05622989840693,0.0,26.125626237059915,42.61881334458998,36.41072541099852,29.12277927932403,32.00156712183554,32.93775545029127,25.511125205053872,38.47416794147612,39.98597848882207,19.55378508508278,37.54781194185995,30.65935410304257,32.56242252597813,30.018888914612955,33.090448037927096,23.57183822912276,15.869181965933803,20.670461479843432,32.15919870571987,32.21184132373688,29.790597996424268,39.66785444491162,33.11756322055733,37.96426285971749,25.250349347726036,23.32676575137522,27.509472216648764,23.554949321437284,27.437402983049527,39.55664529109318,25.817196234772297,20.689598403023815,37.96459316486011,31.576667560570243
Horseman Swimming Toy,36.99360985673025,34.8167826546194,35.98924300264157,36.350693914385474,28.73138747949048,28.510513988753015,32.802555554011164,30.73122995889104,38.36509325309372,23.327694921004152,26.22506914823188,20.076444032845885,33.745877059804585,38.76910815064093,28.614547338514747,36.43198034656213,38.89708359677128,32.59242831543873,37.722139950829664,29.90023891290391,34.97261968396132,25.510854316728615,27.7525885118487,24.89001201215244,30.81266783074511,50.311482263102015,26.125626237059915,0.0,47.56809277224199,39.244019424361014,34.37722946789658,32.78115370900392,36.07816176721937,31.646165120791405,43.946317991437944,46.129920276140126,25.622952913639462,33.1970772182133,34.037253190354384,29.418534948869606,31.355069382039158,33.004930147809034,31.42303242262804,31.27494897641684,21.735842611053478,31.486491529808642,33.41500020847869,34.91509099203979,46.40264693484861,36.6706518990959,45.53625168945884,35.72088560681881,25.861376733230635,25.50087901146604,23.52915438700643,22.67034872433163,43.85589429020247,29.72210012418679,26.03171320178919,37.86531952917586,39.3602895815788
Hot Glue Gun 21,48.09218354651526,51.917997144011025,52.38560142229674,45.59023891480274,38.02478719370416,50.82991161849245,41.314828243351485,38.93809585317432,43.84370526096039,42.498945463137616,47.153798347840144,46.24973600699237,43.90213161374316,39.34998397835208,32.56868319730494,43.47021253732348,40.1059560764443,35.981680009981346,48.57264704859667,35.21276178532443,37.65382388582269,49.465392393939794,60.22123967289242,42.1557110749124,39.147587715279855,60.95808357808595,42.61881334458998,47.56809277224199,0.0,46.72278355260753,37.84275665709412,38.906411314355914,48.03577640991355,36.74066699114091,38.7350868352367,37.74375264555304,46.23079660468399,42.1686784808299,50.307772966351685,52.53563999999095,41.91393808083969,35.606533020795,40.621382772926104,45.60629106952651,42.276704307754464,44.588589417205434,48.414080080914594,46.58652058490324,31.580726688922603,36.73801795943407,45.55936165243022,49.40344630569831,42.33539935229437,44.30438002608473,36.914126279390665,39.45096218585726,39.21024231792204,43.45000550088704,38.11576010767352,41.326653218337675,41.92244341149159
Humidifier,48.57525546413882,43.09698939521149,52.894323831858706,45.9513937222952,39.98213865936507,43.33413969381685,41.49114490326328,40.43632267928884,45.222188705841894,33.31201987028004,39.43720905139082,38.75512443135343,42.112734571110295,43.89431742278855,45.97714846405713,47.30782420613758,41.690542790879256,42.30268469821568,44.07542654071609,40.684820651873316,39.43414367862654,40.696726551206496,52.89108184926586,36.76325895767095,40.61285109066801,46.1039702744012,36.41072541099852,39.244019424361014,46.72278355260753,0.0,44.72610682678477,36.580445459277115,32.22744325173252,41.038881137759645,36.174800886181245,37.095338438089655,37.3782983593802,39.69101308265247,49.51612311421254,41.097462591016,47.56509258196313,37.19179160253798,36.701132584897714,36.601372046253836,38.350316730742364,51.66964367664851,50.664445243731365,34.483864105587855,44.03504838175713,44.84280361005933,50.66859486235465,37.92028028867392,47.01866302704124,42.46023844003769,34.351559694221386,37.96099790986532,36.918146286341134,40.065527760818824,35.58434980003223,38.93010569594643,48.902535397503776
Krups Cheese Grater,36.33587470170827,38.042171723340026,35.533758409831655,30.888704381903665,17.869152494944423,30.25986641101758,28.290831225874193,22.89490613092402,25.00829440482108,30.46319586597615,39.25202194089041,29.449351267484857,31.846790724720012,29.035371152662893,23.155503486024433,22.130927219241446,18.75743045316418,28.370828362213896,27.160818864549665,20.372319814323127,15.540474102521754,32.60311569227251,44.992249206954405,33.22290484534817,34.46920626649665,55.93360773539865,29.12277927932403,34.37722946789658,37.84275665709412,44.72610682678477,0.0,32.28070471316687,41.58446003777411,29.94888636692576,32.74883601161837,34.896988040125365,29.60835691957014,41.429178179587495,38.11737943705517,35.808677179264336,30.801503645662915,31.8745169553062,17.22446948894389,29.71413811269089,21.69301792490381,35.4982501588819,28.94930911230157,40.37608867081225,37.891644492466234,27.889814393337556,38.255489230019734,37.867006646125276,33.1296947332144,33.28360922129356,26.37698372210806,33.60582295458709,33.60963869848465,30.025425080406663,20.677683428898984,31.998710773638667,34.2700869328029
Mattel Bubble Extinguisher,37.38633684442507,37.53058126330329,48.548641540315906,45.42446687357632,27.90392175773423,38.10134271028454,28.304029472888764,36.57522597412079,37.13053841335125,32.205392550660235,24.159679423108823,31.12349391909573,29.67914940709396,32.29709185896039,29.27347312895732,38.91379459651959,35.51505152178391,37.91920822112603,36.02399346085734,32.04984156952565,32.46290808177454,34.149342400334014,45.44603371022208,22.296921930395428,35.24070162839276,54.941287751302674,32.00156712183554,32.78115370900392,38.906411314355914,36.580445459277115,32.28070471316687,0.0,38.72176931196412,21.074708960505234,34.595961789174254,37.39026136921616,32.94538875447897,32.3450038339023,35.45591197069256,34.05010459339083,32.52710000623582,26.787931810376183,33.09068166969952,33.17634060715178,28.716108003268808,44.012629690241276,45.11428692437734,35.77023919187936,47.034802441646605,28.2459107492633,38.524345025631156,38.70916283613305,35.131504773471875,32.407315082503786,29.152647082183993,26.819076158872484,34.96983560217176,34.800329810340685,27.25530617192569,32.08655634453623,34.9865501220922
Mini Pro Hair Dryer,41.21210148803583,37.80886949860887,46.94693076161659,35.41829040490617,36.06691643441905,36.90524878002492,23.57428395651923,32.10689736337279,35.62322935424773,24.325917761639833,44.66455123566333,35.64531750290719,39.182546801789925,38.71976979685415,40.8948510148196,36.23111819005456,36.42652079374546,34.96440522199428,37.90999832040191,33.5006145399216,39.72811410920599,35.417736614837686,42.810468211961954,38.01954650602379,37.28539602108016,18.42200931952012,32.93775545029127,36.07816176721937,48.03577640991355,32.22744325173252,41.58446003777411,38.72176931196412,0.0,35.76502752898025,45.11340799564597,47.557842791715636,33.03224675495191,38.7165076153395,38.46363333722494,26.370163125633617,43.62693609422052,31.64196278575497,39.133001186955276,35.652281030347076,34.849561597695484,43.34842133802942,44.46811284513923,15.076983014776767,45.06794980033138,47.45082470494907,46.65819339321038,37.374127598689235,41.77058102807317,38.37507157220076,29.974228975595796,37.72141422648173,45.57779261367635,37.10563365232375,34.471267845040046,41.385807231319006,48.02768378787868
Moen Kitchen Water Faucet,30.17806458548279,43.21129606236008,42.81216082259073,40.87617916980814,24.7075078483497,31.419768451170825,28.46392610278098,32.580303811850634,35.98168671418135,25.67346079707482,30.934184774064402,27.94959940633412,22.444951922717074,32.63064373174751,26.90036998849667,36.17869890425097,35.476507299661485,30.195529776499065,38.04811052499584,29.944961684515246,32.82923872493791,30.320482323137725,44.03122384759497,21.49499514696355,30.43251434054652,52.139970537441975,25.511125205053872,31.646165120791405,36.74066699114091,41.038881137759645,29.94888636692576,21.074708960505234,35.76502752898025,0.0,36.590562451779704,37.01820988245597,27.961239110387208,30.294119548293867,33.263626432475334,31.327318685986008,30.53645399851479,29.57762844508628,32.60169239587786,29.543775812001222,23.27772977345071,44.812530060174154,40.275462621902456,32.70851340285524,45.614367132240055,28.390592807370542,36.36156922092385,32.439556032339134,33.653343108023776,30.340921835885055,27.363865610428928,26.867050525592617,36.06681513273102,30.2493395711524,26.79956602457899,39.02592857367511,32.09411174782422
Mr. Coffee Coffee Maker-RBS,45.78240520456598,47.07423143543142,49.998097779482286,43.32017269374376,31.884765952968117,45.68713370312167,37.87419461372076,37.86455272824435,38.87811367347357,39.18417314307893,46.233199021654634,42.751135102750375,43.101925820129125,34.62223279995208,41.776561196784854,34.84841523116093,29.78533981428444,39.24534866709588,38.69741531743936,36.119663401233616,27.528500159182396,41.310888093536114,55.592039718496984,37.27866736404408,36.817292795155105,56.734686624402954,38.47416794147612,43.946317991437944,38.7350868352367,36.174800886181245,32.74883601161837,34.595961789174254,45.11340799564597,36.590562451779704,0.0,8.813468407116178,41.07125102779586,31.509653926223574,45.066055898058515,42.312531139334574,41.98644923433498,37.10494402714619,31.700133761748525,36.92594116465242,36.35855150691689,46.985447693627265,47.15899705191899,43.993286378085294,39.78871481394722,33.01862211395448,45.66859840386176,38.75946854175145,45.5805326134293,45.21542736766678,35.99861357851204,33.31907688687835,1.101676119623248,37.22541386550928,29.90357932060187,35.799990003913194,43.93911112215741
Mr. Coffee Iced Tea Maker-RBS,49.27912999839166,50.263583324215915,51.55362007359725,44.25869336962354,34.639055007291105,46.89577740379964,40.05651474203707,38.46879283252475,41.17037200417193,40.41594517076862,47.897818698582014,44.54655785947297,45.12312153148985,36.43728444493309,43.22475377700927,35.91207532200047,31.2965648688688,40.372035478754476,40.80434291065416,38.639234011785376,29.12339192560877,42.88229215158867,57.32707097653696,39.1114889343784,40.49066669850799,58.98208660065174,39.98597848882207,46.129920276140126,37.74375264555304,37.095338438089655,34.896988040125365,37.39026136921616,47.557842791715636,37.01820988245597,8.813468407116178,0.0,42.69117772188017,34.11281462793279,46.25430891397994,45.66258948082364,45.07290209718107,39.62752825101582,32.64107358106528,38.54142218490102,38.1663765987072,47.49138937902366,48.41244125752561,44.93717370756887,41.94653602243693,34.095233812267,46.36234199766306,39.33346775949507,46.222425132013974,47.16779194487787,36.90427004939984,33.086232061979295,9.513462089432853,39.47112865650337,32.6253772531699,37.7896609681862,45.55990276062228
OverRider Toy Car,36.67862825675952,36.03429922870545,29.6731427063809,31.605032825060857,25.781385719585874,22.224001489465316,34.156512224210644,28.708380261708903,32.83593542574369,16.342752517321102,33.993787287665285,23.945913466891888,25.587576493708347,40.30641782584328,29.418024110970077,35.00902348791492,33.10404969071633,31.75506392742381,37.21989200234472,31.27407689760792,27.56110795161313,24.308511958723997,28.08564817978412,25.469653064204625,25.32396717999093,40.39172508217534,19.55378508508278,25.622952913639462,46.23079660468399,37.3782983593802,29.60835691957014,32.94538875447897,33.03224675495191,27.961239110387208,41.07125102779586,42.69117772188017,0.0,37.58174059795122,31.54917763577565,27.95549978836614,33.04104294683533,30.769375833155003,30.352683504208056,24.350109115242535,21.34174552442013,31.90708014377901,32.723799715944665,30.030511715463774,38.32699416063701,34.47589015302306,44.175388008601296,28.989966637844695,31.307144288096833,19.490380457771202,24.84062822635862,30.192887744467708,42.12842973662382,18.920411403568963,23.882049614553672,36.84969354459494,36.08787081867864
Paint Sprayer,38.82506925247962,47.7070595777456,46.97435486514315,45.50082836550496,34.871787949483604,39.675104304169935,38.47366026011266,37.25304043788717,43.07732411051022,34.59189265300406,35.24716325021119,35.922460931943675,36.86892772380369,39.45459957762036,37.97176172703534,40.182163822016776,41.79076592856063,40.56687802821606,42.382560823069774,39.33370729798924,36.80830262116872,36.719467314072766,44.33349783399629,28.86737540461662,33.51833987638566,52.00693978990253,37.54781194185995,33.1970772182133,42.1686784808299,39.69101308265247,41.429178179587495,32.3450038339023,38.7165076153395,30.294119548293867,31.509653926223574,34.11281462793279,37.58174059795122,0.0,41.08810810822159,38.82838700681255,40.37180108628923,37.094913691688355,36.33125611272381,38.79456419836356,34.718951364301596,44.3871989742041,46.31599859723317,40.28589461651143,51.84720742229867,36.218782471058404,50.0787059189761,40.570428266282285,39.33395938777659,38.67011871445031,34.426377155943094,20.11019802705552,31.96929518238136,37.21616468840354,35.000626831936806,38.76157744538533,44.6506522828099
Pneumatic Air Ratchet,37.84897546678805,44.42985748282774,38.0621751781839,39.966761654229494,30.110093171518034,37.26375575721244,35.227930331875406,33.29853165486189,40.86848261912807,28.289841355887745,34.056797025746825,26.822059716247512,33.73756847073834,46.90069391226158,31.790335947528437,36.825733259858744,38.93960468972831,37.240606761570184,42.02234736884718,36.048265219325806,34.33258624301453,32.2587180208052,40.60451701125045,28.693355888290547,36.91304220933515,50.211429859797065,30.65935410304257,34.037253190354384,50.307772966351685,49.51612311421254,38.11737943705517,35.45591197069256,38.46363333722494,33.263626432475334,45.066055898058515,46.25430891397994,31.54917763577565,41.08810810822159,0.0,34.77121138587348,40.34314487894048,36.791809593400465,33.98569604625298,33.74066258974047,30.44536449204156,38.78880814567738,35.54214062431396,34.72769742764274,51.09230179487855,36.5852276364717,39.277692933658514,37.747475291008264,37.66635203339701,30.73683745335391,31.90320250784922,35.49490342474398,46.011101064143894,31.16095622961692,30.83394351369148,41.09620434816065,39.43162895812376
Portable Fan,39.845137423075954,30.608143264767296,47.20759240335595,36.367202600237526,30.027037163715406,36.12376722749817,23.729761851752915,30.824701946063836,32.018597768143444,27.450053134243525,42.82517189210065,28.710140735547235,33.191411588428124,31.831672199950837,39.2446033565391,37.99477948914097,32.555654695969544,31.374517761778083,34.65469159657761,32.593226441248156,32.51950858836591,29.97126847474648,41.21978320314536,31.90482492725569,32.05709738059648,38.03504389843293,32.56242252597813,29.418534948869606,52.53563999999095,41.097462591016,35.808677179264336,34.05010459339083,26.370163125633617,31.327318685986008,42.312531139334574,45.66258948082364,27.95549978836614,38.82838700681255,34.77121138587348,0.0,40.50761609052526,31.887598935740524,30.828162783643698,33.71094089234239,27.22946497752395,38.47671665706397,45.996264562010715,32.25800222390056,50.16670899332259,38.29856002063097,46.24116423467276,34.20230400862678,39.01643405421284,31.093504960837887,25.18556773460527,36.600896910581284,42.21526191023605,28.485076322230608,20.22292679280364,34.952237503872986,41.08754235232747
Power Caulk 20,41.342277186124136,41.12652661640784,37.66011507989413,39.05177154030267,28.27495947736671,34.92697456689186,38.45416402244358,37.0663012474157,37.25575126353916,34.316910949485155,37.65507188371125,29.860574146080403,33.87796754863186,40.81278297682695,29.769193678068703,36.89289996968308,36.09841140285169,34.45488594802484,34.049095897215345,33.37032014307447,37.5753047716156,30.19853727957774,41.7165635172884,30.32385054773864,31.303573737881457,56.55061973328824,30.018888914612955,31.355069382039158,41.91393808083969,47.56509258196313,30.801503645662915,32.52710000623582,43.62693609422052,30.53645399851479,41.98644923433498,45.07290209718107,33.04104294683533,40.37180108628923,40.34314487894048,40.50761609052526,0.0,35.0371993264014,37.199252234853766,28.79709179373042,27.53557343637905,40.54596240179237,34.37433599590091,40.37696883823757,42.99820145825843,33.501622830243335,39.728948771357146,42.85483932979302,30.438852367865252,35.10262211999853,33.32670393384127,33.81651088327578,42.97068790100725,37.99904319155551,28.881325924810245,40.009111642447834,36.59295411356246
Presto Popcorn Popper,40.00181637934573,27.27602021261864,47.61304284344432,41.019588825798614,26.4381223893717,39.673673055095946,21.010358208332804,33.76190260343513,33.56232967842443,31.441945748879863,35.35073517971487,33.1999074686652,34.16599702879448,33.16111548837494,28.7709072075862,36.95198240979916,32.03840844100413,33.78964703063911,33.35255379360538,32.41693349839822,28.665900927351952,36.084054512273994,45.61386724681873,28.928017029995235,31.126874642034583,42.30813341843044,33.090448037927096,33.004930147809034,35.606533020795,37.19179160253798,31.8745169553062,26.787931810376183,31.64196278575497,29.57762844508628,37.10494402714619,39.62752825101582,30.769375833155003,37.094913691688355,36.791809593400465,31.887598935740524,35.0371993264014,0.0,29.13620593584101,35.3663998247566,29.818328767006765,38.765898071095314,43.82971078192663,28.723749643466892,38.70991746754811,37.002719399619515,38.18255220518792,34.45583962230302,34.47809239867703,30.01943951978942,19.319444529872467,35.14010455481655,37.59565817200918,24.47188919215761,27.51783736641086,28.91285950902422,39.65079518052034
Presto Salad Shooter,37.843469878675926,35.70469204881003,39.05441511697813,27.692916109756272,19.087619612993773,35.26466291132926,30.198340665986034,19.04478432397333,21.11227693615345,24.6453724329516,35.45875535412253,28.222879074677014,33.00521397479012,31.5383060617076,28.470491514936764,24.735983361086152,17.920996741285997,25.31151951769929,30.760273407586702,18.924287732458332,18.004726693588978,30.59134361119147,42.708728531032875,29.976048842580457,32.287815967518476,55.008495233573754,23.57183822912276,31.42303242262804,40.621382772926104,36.701132584897714,17.22446948894389,33.09068166969952,39.133001186955276,32.60169239587786,31.700133761748525,32.64107358106528,30.352683504208056,36.33125611272381,33.98569604625298,30.828162783643698,37.199252234853766,29.13620593584101,0.0,26.768039238534726,21.3009981948748,32.36902481842941,35.04645459828217,37.2640213170251,35.82442671899462,32.30958910235143,42.83801894201476,29.34494498629789,31.357247718676184,30.194848055308913,23.80588549922265,33.022257049904454,32.70562465608974,25.82289370886745,16.235585107415154,31.00901426523634,32.618606381467956
Radio Controlled Truck,36.724373025954115,38.06482340189349,36.17304048378744,31.843740654750146,21.038416521877128,30.56083730050463,34.334838723273236,25.97790753397162,32.80406958143136,22.994044966852165,35.31813802002158,25.865611239709025,27.93290347314377,41.505593185071284,31.898174093348775,32.72513650833327,31.24184721797372,24.131646771273342,33.21371695613442,27.443092512197914,30.35376971429498,25.993976231614784,34.233311644979835,27.811466126943596,29.034254190380725,49.15634670477883,15.869181965933803,31.27494897641684,45.60629106952651,36.601372046253836,29.71413811269089,33.17634060715178,35.652281030347076,29.543775812001222,36.92594116465242,38.54142218490102,24.350109115242535,38.79456419836356,33.74066258974047,33.71094089234239,28.79709179373042,35.3663998247566,26.768039238534726,0.0,22.27562515947599,34.90320718392363,35.87476633651678,34.58926019660522,43.197777422178724,32.919906349414106,40.22362095960354,32.01050645380667,32.43282311294802,32.34915704809788,27.941391213114226,30.893211161573873,37.942742831915375,30.210070424338568,21.53005331336987,37.46445512585257,33.11363808179016
Real Power Tool Shop,30.466511248454722,35.92490939335749,31.070029451733696,30.14290911027191,17.082419940525977,28.596656362016805,30.554796617992228,20.859548708868694,27.981657854333356,23.32444513809133,29.57197625140807,18.04079578060476,23.940296274118733,35.48476363753102,24.75198900307631,27.437339811235507,28.33827961194774,23.562772714355255,31.737681168856092,26.444954476575674,24.698325433996683,18.655715393916388,35.90972426704064,21.8915215495663,28.285948654849683,49.42456000342288,20.670461479843432,21.735842611053478,42.276704307754464,38.350316730742364,21.69301792490381,28.716108003268808,34.849561597695484,23.27772977345071,36.35855150691689,38.1663765987072,21.34174552442013,34.718951364301596,30.44536449204156,27.22946497752395,27.53557343637905,29.818328767006765,21.3009981948748,22.27562515947599,0.0,35.076445239819144,29.545755218414357,33.59337603914058,42.445176724219124,26.273820610954363,38.64964338047674,31.385947575979433,27.794356376638586,22.731358607597773,23.47588566617018,27.730806478533815,37.458337183967906,27.845412910130882,16.669853657335118,33.81427707240547,24.929587443009254
Regal Ware Electric Knife,42.94434265937687,41.44727473461908,40.22286360454969,31.8046676607125,29.71438964798263,30.752987833907852,37.04469505085589,29.71991904605484,31.695199890155997,32.10517336576341,43.63435770986512,34.1886180194164,38.95496728627998,42.615449004148346,32.3942536974948,34.63999337552209,34.85198720324497,29.393840151880255,45.19977156041774,28.154032047713734,30.60530491742454,39.40840685567434,41.00954641563841,39.95679851536324,38.82567421454099,50.1935501726697,32.15919870571987,31.486491529808642,44.588589417205434,51.66964367664851,35.4982501588819,44.012629690241276,43.34842133802942,44.812530060174154,46.985447693627265,47.49138937902366,31.90708014377901,44.3871989742041,38.78880814567738,38.47671665706397,40.54596240179237,38.765898071095314,32.36902481842941,34.90320718392363,35.076445239819144,0.0,39.44314760317516,41.01137502959533,45.03206931975584,41.0571435891141,50.85810231805568,32.6389578618027,31.55323826513705,34.30819467685688,26.658470831183806,34.25369581380539,47.388420954754565,30.96433107242988,28.354297732773766,43.329549993989126,42.86373781914787
SKIL Power Screwdriver-RBS,39.39673573602712,44.002637880928425,10.13825307234314,32.53037252336122,28.122042124144496,33.97907156135033,40.39068414480583,36.343048022992704,41.74761026923475,30.430609151248376,43.336119164150865,29.812068519326438,38.0221317583653,44.99702153089457,32.2444405291729,36.40862568545866,38.680952595293796,33.99041536581426,32.44045407164411,32.46564969596652,33.577304503784795,29.166462689762533,40.37303350071652,37.67141272268923,40.8120248016733,56.90982643859492,32.21184132373688,33.41500020847869,48.414080080914594,50.664445243731365,28.94930911230157,45.11428692437734,44.46811284513923,40.275462621902456,47.15899705191899,48.41244125752561,32.723799715944665,46.31599859723317,35.54214062431396,45.996264562010715,34.37433599590091,43.82971078192663,35.04645459828217,35.87476633651678,29.545755218414357,39.44314760317516,0.0,42.80878872860657,45.32417860339215,34.70853206946571,46.365319308948564,41.243132231929366,37.81304886302512,38.29986719102814,36.162542333033635,36.37928279672583,48.063652460996366,38.004560156871555,34.45116593973706,44.63726231730195,45.208518729296756
Salon Series 795 Hair Dryer,40.677048402369394,38.5278686913862,45.07619097099536,36.52676341193517,34.81488667936759,34.48180703789442,24.804241768439166,32.30772767336642,34.65393993057749,21.321868270579866,41.97831071147529,30.322725194943494,35.320072841452884,40.72847119504498,38.85490095291044,36.36355720488877,35.05099218221798,34.01843739560965,39.210917998381774,32.903781234106205,39.7659588475584,30.069825085870836,40.44360160123946,35.28840908329274,36.49124305369125,25.95744158708084,29.790597996424268,34.91509099203979,46.58652058490324,34.483864105587855,40.37608867081225,35.77023919187936,15.076983014776767,32.70851340285524,43.993286378085294,44.93717370756887,30.030511715463774,40.28589461651143,34.72769742764274,32.25800222390056,40.37696883823757,28.723749643466892,37.2640213170251,34.58926019660522,33.59337603914058,41.01137502959533,42.80878872860657,0.0,41.38700861585653,45.853713817407595,44.356796667675034,36.63243477006793,40.485143052549674,36.73426231533952,27.883976270825677,38.078959943152306,44.580658396134474,33.350445689013,32.849998824496836,43.02585951590742,47.42411831835221
Salton Sandwich Maker,49.91628126412728,52.08229484253506,47.208956914344,36.315463309281554,38.52322264962661,49.68398526659452,42.5306653788075,38.83893293066932,35.37898625294955,35.557589180297946,52.234252744893425,45.43995452010376,44.942895240186616,42.487029123471174,39.51830440718075,39.60986760444537,35.08731826489558,35.123572305175905,43.632234912280666,33.77011902494241,33.18563218600862,47.03083071626282,52.973365175661094,45.499839175327075,35.054882701597556,50.98324559230885,39.66785444491162,46.40264693484861,31.580726688922603,44.03504838175713,37.891644492466234,47.034802441646605,45.06794980033138,45.614367132240055,39.78871481394722,41.94653602243693,38.32699416063701,51.84720742229867,51.09230179487855,50.16670899332259,42.99820145825843,38.70991746754811,35.82442671899462,43.197777422178724,42.445176724219124,45.03206931975584,45.32417860339215,41.38700861585653,0.0,47.57631079550898,45.40619162749154,44.65644452606658,47.242334025084446,42.72263178586658,39.08606560646801,46.16292320312885,40.65591050015243,36.084152930469166,36.89219778502961,43.81010372947359,41.164078421531045
Stamp Machine 17,37.39392124516989,43.526267852621565,41.37833523519827,39.51075344331256,24.88190404317605,39.367642741042296,36.00047023731528,33.236045218120644,40.45510403722696,36.8961855245914,35.06907994354638,32.79888902221258,31.66860515599613,35.07807933408709,28.10229895375546,37.358232002593105,32.66513618088579,30.507750647321917,40.42525396038296,32.57185205945202,29.550030252929467,35.04839962588319,49.98778593792046,26.903870251021825,35.32773937563955,63.36712567981506,33.11756322055733,36.6706518990959,36.73801795943407,44.84280361005933,27.889814393337556,28.2459107492633,47.45082470494907,28.390592807370542,33.01862211395448,34.095233812267,34.47589015302306,36.218782471058404,36.5852276364717,38.29856002063097,33.501622830243335,37.002719399619515,32.30958910235143,32.919906349414106,26.273820610954363,41.0571435891141,34.70853206946571,45.853713817407595,47.57631079550898,0.0,39.25633851862698,39.47097805373904,33.53653611026688,35.32691574354573,32.82252817617823,29.86436472363094,33.847215604926284,38.57067647073708,25.083758533405906,38.886689943692915,31.142951351036224
Super Maxx Ball Shooter-RBS,43.14090069270344,48.01788471501913,51.23347355852199,44.360429242515906,37.110268709711605,46.69878934106265,33.63256584864503,42.36219805360228,44.96331648918747,42.53348277047455,43.40270943269874,44.85435764541116,38.16946962253526,39.95038040248758,34.997504226873886,45.081407950626165,40.503085462633244,38.07693114303774,38.79215696783561,40.16566836083447,40.618471909319744,45.96532645123602,58.01178811148792,38.059196102414234,43.306598173698674,60.699244990743935,37.96426285971749,45.53625168945884,45.55936165243022,50.66859486235465,38.255489230019734,38.524345025631156,46.65819339321038,36.36156922092385,45.66859840386176,46.36234199766306,44.175388008601296,50.0787059189761,39.277692933658514,46.24116423467276,39.728948771357146,38.18255220518792,42.83801894201476,40.22362095960354,38.64964338047674,50.85810231805568,46.365319308948564,44.356796667675034,45.40619162749154,39.25633851862698,0.0,49.72891305475914,40.53094204049785,47.04928729616175,36.24058391412316,42.41765007465933,45.2081213228822,44.54763573067589,37.90559339841871,44.86746062230602,39.74308535749736
